asset_id,asset_type,name,district,category,photo_strategy,wikipedia_api_url,wikipedia_search_url,wikimedia_commons_search_url,info_strategy,photo_match_rule
MH-F-001,FORT,Ahmednagar Fort,Ahilyanagar,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Ahmednagar+Fort,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-089,FORT,Baitulawadi (Vetalwadi/Baitalwadi),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Baitulawadi+(Vetalwadi/Baitalwadi),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-090,FORT,Balapur,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Balapur,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-091,FORT,Ballalgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Ballalgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-092,FORT,Ballalpur,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Ballalpur,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-093,FORT,Balwantgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Balwantgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-094,FORT,Bande,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bande,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-095,FORT,Baramati,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Baramati,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-096,FORT,Basgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Basgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-097,FORT,Bavda (Gagangad),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bavda+(Gagangad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-098,FORT,Bavdhan,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bavdhan,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-099,FORT,Belapur,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Belapur,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-100,FORT,Betavad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Betavad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-101,FORT,Bhagwantgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhagwantgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-102,FORT,Bhairavgad (Bhairamgad),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhairavgad+(Bhairamgad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-103,FORT,Bhairavgad,Satara,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhairavgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-104,FORT,Bhamer,Dhule,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhamer,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-105,FORT,Bhamragad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhamragad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-106,FORT,Bhana Hivra,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhana+Hivra,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-107,FORT,Bhandara (Behnor),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhandara+(Behnor),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-108,FORT,Bhandargad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhandargad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-109,FORT,Bhaskargad (Basgad),Nashik,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhaskargad+(Basgad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-110,FORT,Bhavangad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhavangad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-111,FORT,Bhimgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhimgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-112,FORT,Bhivagad (Gaurkamat),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhivagad+(Gaurkamat),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-113,FORT,Bhopalgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhopalgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-114,FORT,Bhorgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhorgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-115,FORT,Bhupalgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhupalgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-116,FORT,Bhupatgad (Bhopatgad),Palghar,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhupatgad+(Bhopatgad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-117,FORT,Bhushangad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhushangad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-118,FORT,Birwadi,Raigad,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Birwadi,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-119,FORT,Bitangad,Nashik,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bitangad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-120,FORT,Bodvad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bodvad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-121,FORT,Bombay,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bombay,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-122,FORT,Borale,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Borale,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-123,FORT,Borgaum,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Borgaum,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-124,FORT,Bhorgiri,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Bhorgiri,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-125,FORT,Chakan (Islamabad/Sangramgad/Vikramgad),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chakan+(Islamabad/Sangramgad/Vikramgad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-126,FORT,Chambhargad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chambhargad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-127,FORT,Chandan,Satara,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chandan,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-128,FORT,Chanderi,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chanderi,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-129,FORT,Chandgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chandgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-130,FORT,Chandpur,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chandpur,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-131,FORT,Chandragad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chandragad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-132,FORT,Chandrapur (Gonddurg/Chanderi/Chanda),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chandrapur+(Gonddurg/Chanderi/Chanda),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-133,FORT,Chandvad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chandvad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-134,FORT,Chatale,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chatale,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-135,FORT,Chaul (Agarkot/Palm Garden),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chaul+(Agarkot/Palm+Garden),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-136,FORT,Chauler (Tilwan),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chauler+(Tilwan),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-137,FORT,Chaugaum,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chaugaum,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-138,FORT,Chavand (Jund/Prassanagad),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chavand+(Jund/Prassanagad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-139,FORT,Chimur,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chimur,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-140,FORT,Chinchgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chinchgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-141,FORT,Chinchani,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chinchani,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-142,FORT,Chopda (Mustafabad),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Chopda+(Mustafabad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-143,FORT,Dabhol,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dabhol,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-144,FORT,Dahanu,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dahanu,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-145,FORT,Danda,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Danda,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-146,FORT,Danda Rajpuri,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Danda+Rajpuri,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-147,FORT,Danda Rajapur,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Danda+Rajapur,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-148,FORT,Dategad (Sudergad/Ghera Dategad),Satara,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dategad+(Sudergad/Ghera+Dategad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-149,FORT,Dativre,Palghar,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dativre,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-150,FORT,Daulatmangal (Bhuleshwar),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Daulatmangal+(Bhuleshwar),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-151,FORT,Dehra (Bhorgad/Rajdehr),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dehra+(Bhorgad/Rajdehr),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-152,FORT,Deoli,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Deoli,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-153,FORT,Dermal,Nashik,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dermal,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-154,FORT,Devgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Devgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-155,FORT,Devrukh,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Devrukh,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-156,FORT,Dhadgaum,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dhadgaum,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-157,FORT,Dhak (Bahiri),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dhak+(Bahiri),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-158,FORT,Dhamnya,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dhamnya,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-159,FORT,Dhangad (Gahangad),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dhangad+(Gahangad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-160,FORT,Dharavi (Kala Killa),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dharavi+(Kala+Killa),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-161,FORT,Dharni,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dharni,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-162,FORT,Dhule (Devpur),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dhule+(Devpur),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-163,FORT,Dindu,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dindu,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-164,FORT,Dondwada,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dondwada,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-165,FORT,Dronagiri (Karanja),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dronagiri+(Karanja),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-166,FORT,Drug,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Drug,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-167,FORT,Dudmal,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dudmal,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-168,FORT,Dusana,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Dusana,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-169,FORT,Ekadara,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Ekadara,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-170,FORT,Elephanta (Gharapuri),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Elephanta+(Gharapuri),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-171,FORT,Fatehkheda,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Fatehkheda,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-172,FORT,Fattegad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Fattegad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-173,FORT,Gadhinglaj,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Gadhinglaj,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-174,FORT,Gagangad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Gagangad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-175,FORT,Gambhirgad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Gambhirgad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-176,FORT,Gandharvagad,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Gandharvagad,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-177,FORT,Ganeshdurg,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Ganeshdurg,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-178,FORT,Ghanora,,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Ghanora,,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
MH-F-179,FORT,Ghargad (Dhargad),,FORT, — ,https://en.wikipedia.org/w/api.php,https://en.wikipedia.org/wiki/Special:Search?search=Ghargad+(Dhargad),,Live Wikipedia extract when an exact/strong destination match exists; otherwise use registry fields and mark missing values PENDING,Wikipedia lead image first; Wikimedia Commons exact-name fallback
